시도별,시점,합계_면적,합계_생산량,사과_면적,사과_10a생산량,사과_생산량,배_면적,배_10a생산량,배_생산량,복숭아_면적,복숭아_10a생산량,복숭아_생산량,포도_면적,포도_10a생산량,포도_생산량,감귤_면적,감귤_10a생산량,감귤_생산량,감_면적,감_10a생산량,감_생산량,단감_면적,단감_10a생산량,단감_생산량,떫은감_면적,떫은감_10a생산량,떫은감_생산량,자두_면적,자두_10a생산량,자두_생산량,매실_면적,매실_10a생산량,매실_생산량,기타_면적,기타_10a생산량,기타_생산량
울산광역시,2006,1784.0,23721.0,4.0,669.0846,27.0,1239.0,1444.27303,17895.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,415.0,1281.92771,5320.0,381.0,1252.0,4770.0,34.0,1619.0,550.0,1.0,0.0,0.0,,,,120.0,399.16667,479.0
울산광역시,2007,1699.0,24966.0,6.0,465.0,28.0,1147.0,1628.0,18674.0,1.0,400.0,4.0,4.0,400.0,16.0,0.0,0.0,0.0,401.0,1504.98753,6035.0,374.0,1527.0,5711.0,27.0,1200.0,324.0,1.0,960.0,10.0,,,,139.0,143.16547,199.0
울산광역시,2008,1586.0,28899.0,1.0,2865.0,29.0,1027.0,2195.0,22541.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,419.0,1490.93079,6247.0,405.0,1501.0,6079.0,14.0,1200.0,168.0,2.0,0.0,0.0,,,,132.0,62.12121,82.0
울산광역시,2009,1438.0,23771.0,3.0,1814.0,54.0,907.0,2149.0,19490.0,0.0,0.0,0.0,2.0,2000.0,40.0,0.0,0.0,0.0,381.0,986.08924,3757.0,367.0,1005.0,3689.0,14.0,486.0,68.0,2.0,0.0,0.0,,,,143.0,301.0,430.0
울산광역시,2010,1370.0,17798.0,1.0,2080.0,21.0,840.0,1652.0,13874.0,0.0,0.0,0.0,2.0,2650.0,53.0,0.0,0.0,0.0,349.0,999.1404,3487.0,324.0,1058.0,3428.0,25.0,236.0,59.0,0.0,0.0,0.0,,,,178.0,204.0,363.0
울산광역시,2011,1339.0,15546.0,1.0,1927.0,19.0,783.0,1502.0,11761.0,1.0,0.0,0.0,2.0,1400.0,28.0,0.0,0.0,0.0,328.0,961.58537,3154.0,321.0,962.0,3089.0,7.0,929.0,65.0,6.0,533.0,32.0,,,,218.0,253.0,552.0
울산광역시,2012,1298.0,12169.0,2.0,0.0,0.0,656.0,1158.0,7598.0,1.0,0.0,0.0,4.0,1225.0,49.0,0.0,0.0,0.0,390.0,921.79487,3595.0,373.0,943.0,3516.0,17.0,465.0,79.0,11.0,673.0,74.0,,,,234.0,365.0,853.0
울산광역시,2013,1321.0,14644.0,2.0,2460.0,49.0,648.0,1524.0,9874.0,3.0,500.0,15.0,6.0,1283.0,77.0,0.0,0.0,0.0,395.0,895.18987,3536.0,373.0,902.0,3366.0,22.0,773.0,170.0,5.0,400.0,20.0,,,,262.0,410.0,1073.0
울산광역시,2014,1292.0,20834.0,3.0,1686.0,51.0,595.0,2455.0,14605.0,4.0,1200.0,48.0,5.0,940.0,47.0,0.0,0.0,0.0,402.0,1064.1791,4278.0,370.0,1101.0,4073.0,32.0,641.0,205.0,7.0,714.0,50.0,,,,276.0,636.0,1755.0
울산광역시,2015,1263.0,11795.0,4.0,1995.0,80.0,567.0,929.0,5270.0,7.0,800.0,56.0,3.0,1767.0,53.0,0.0,0.0,0.0,388.0,1143.81443,4438.0,355.0,1170.0,4155.0,33.0,858.0,283.0,9.0,778.0,70.0,,,,285.0,641.0,1828.0
울산광역시,2016,1259.0,11648.0,19.0,1798.0,342.0,555.0,950.0,5272.0,20.0,950.0,190.0,2.0,750.0,15.0,0.0,0.0,0.0,332.0,1068.9759,3549.0,293.0,1115.0,3266.0,39.0,726.0,283.0,5.0,920.0,46.0,,,,326.0,685.0,2234.0
울산광역시,2017,1227.0118,11915.0,27.3501,1194.0,327.0,421.6743,1344.0,5666.0,16.8144,868.0,146.0,1.9284,1452.0,28.0,0.0,0.0,0.0,370.5383,1007.18333,3732.0,241.79,1127.0,2726.0,128.7483,781.0,1006.0,14.596,829.0,121.0,,,,374.1103,507.0,1895.0
울산광역시,2018,1230.7497,11509.0,31.598,528.0,167.0,360.8709,1460.0,5268.0,20.6186,718.0,148.0,2.5243,1070.0,27.0,0.0,0.0,0.0,375.8799,1008.30079,3790.0,242.0862,1154.0,2793.0,133.7937,745.0,997.0,49.5134,256.0,127.0,,,,389.7446,509.0,1982.0
울산광역시,2019,1187.0952,9514.0,28.5825,68.0,19.0,326.8107,1193.0,3898.0,22.9381,419.0,96.0,1.3948,860.0,12.0,0.0,0.0,0.0,363.5298,960.85658,3493.0,230.7669,1110.0,2561.0,132.7629,702.0,932.0,46.2477,281.0,130.0,152.808,666.0,1018.0,244.7836,346.0,848.0
울산광역시,2020,1106.2308,7055.0141,27.2432,223.0,61.0,292.596,463.0,1355.0,23.1353,486.2928865492,112.5053181818,6.1355,135.3955124548,8.3071916667,0.0,0.0,0.0,328.9595,976.123102252,3211.0496765527,204.9679,1096.0813128845,2246.6148493118,123.9916,777.8227131845,964.4348272409,10.7809,439.527312191,47.385,148.8884,796.7103487974,1186.2092909589,268.492,399.8471589404,1073.5576339823
울산광역시,2021,1171.3496,13465.0,13.5376,1254.0,170.0,443.2794,1784.0,7907.0,30.3024,526.0,159.0,4.6764,908.0,42.0,0.2582,0.0,0.0,296.5502,1022.4239,3032.0,170.0488,1136.0,1932.0,126.5014,869.0,1100.0,5.3501,352.0,19.0,120.3742,894.0,1076.0,257.0211,412.0,1060.0
세종특별자치시,2015,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세종특별자치시,2016,837.0,10019.0,15.0,0.0,0.0,150.0,2040.0,3061.0,478.0,1094.0,5229.0,73.0,1547.0,1129.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,119.0,504.0,600.0
세종특별자치시,2017,925.5463,11670.0,10.3804,186.0,19.0,155.6527,2414.0,3758.0,520.5865,1264.0,6578.0,58.9342,1563.0,921.0,0.0,0.0,0.0,8.7376,68.66874,6.0,7.6171,13.0,1.0,1.1205,446.0,5.0,7.2346,511.0,37.0,,,,164.0203,214.0,351.0
세종특별자치시,2018,814.6474,8439.0,12.7561,1234.0,157.0,129.2528,1736.0,2244.0,478.0173,1020.0,4876.0,58.2165,1419.0,826.0,0.0,0.0,0.0,1.1729,511.55256,6.0,0.2128,0.0,0.0,0.9601,625.0,6.0,6.6863,718.0,48.0,,,,128.5455,219.0,282.0
세종특별자치시,2019,771.1288,8866.0,10.5555,1874.0,198.0,92.0377,1740.0,1602.0,456.9726,1209.0,5524.0,62.9555,1328.0,836.0,0.0,0.0,0.0,1.575,253.96825,4.0,0.4697,0.0,0.0,1.1053,362.0,4.0,4.2332,756.0,32.0,40.8128,919.0,375.0,101.9865,289.0,295.0
세종특별자치시,2020,734.0667,5096.3076,0.5711,0.0,0.0,113.0708,1138.0,1287.0,399.5139,652.5844707074,2607.1656697176,64.3197,1270.5717394436,817.2279310949,0.0,0.0,0.0,1.6077,297.0703489457,4.776,0.0,0.0,0.0,1.6077,297.0703489457,4.776,3.9167,651.3884988213,25.5129333333,41.8558,324.1621051524,135.6806424084,109.211,200.4783241694,218.9443826087
세종특별자치시,2021,799.0782,6714.0,17.207,230.0,40.0,119.5063,1908.0,2280.0,503.2987,709.0,3570.0,47.4354,909.0,431.0,0.0,0.0,0.0,7.5603,846.5273,64.0,1.0229,0.0,0.0,6.5374,977.0,64.0,6.0071,748.0,45.0,12.1062,289.0,35.0,85.9572,289.0,249.0
경기도,1980,10262.5,58316.7,3723.2,406.0,15116.2,3169.3,570.0,18065.0,1416.2,685.0,9701.0,1538.5,907.0,13954.2,,,,47.7,460.0,219.4,,,,,,,,,,,,,367.6,343.0,1260.9
경기도,1981,10267.0,57098.0,3643.0,373.0,13588.0,3101.0,528.0,16373.0,1297.0,637.0,8262.0,2023.0,904.0,18288.0,,,,53.0,364.0,193.0,,,,,,,136.0,257.0,350.0,,,,14.0,315.0,44.0
경기도,1982,9795.0,75330.0,2736.0,751.0,20547.0,3400.0,747.0,25398.0,723.0,615.0,4446.0,2609.0,835.0,21785.0,,,,26.0,362.0,94.0,,,,,,,73.0,331.0,242.0,,,,228.0,1236.0,2818.0
경기도,1983,10127.0,81083.0,2667.0,824.0,21976.0,3383.0,784.0,26523.0,694.0,654.0,4539.0,3245.0,834.0,27063.0,,,,14.0,371.0,52.0,,,,,,,76.0,443.0,337.0,,,,48.0,1236.0,593.0
경기도,1984,9467.0,72838.0,2300.0,830.0,19090.0,2840.0,749.0,21272.0,966.0,608.0,5873.0,3265.0,797.0,26022.0,,,,11.0,1727.0,190.0,,,,,,,52.0,487.0,253.0,,,,33.0,417.0,138.0
경기도,1985,9506.0,91295.0,2248.0,1188.0,26706.0,2958.0,1040.0,30763.0,1104.0,684.0,7551.0,3082.0,833.0,25673.0,,,,20.0,460.0,92.0,,,,,,,74.0,535.0,396.0,,,,20.0,570.0,114.0
경기도,1986,9715.0,114747.0,2107.0,1186.0,24989.0,3004.0,1655.0,49716.0,1218.0,824.0,10036.0,3264.0,889.0,29017.0,,,,17.0,682.0,116.0,,,,,,,38.0,674.0,256.0,,,,67.0,921.0,617.0
경기도,1987,8695.0,118014.0,2238.0,1203.0,26912.0,2574.0,2220.0,57140.0,954.0,813.0,7756.0,2831.0,900.0,25479.0,,,,23.0,679.0,156.0,,,,,,,32.0,697.0,223.0,,,,43.0,809.0,348.0
경기도,1988,8435.0,122089.0,2250.0,1316.0,29613.0,2585.0,2384.0,61626.0,890.0,773.0,6880.0,2600.0,889.0,23114.0,,,,21.0,662.0,139.0,,,,,,,29.0,717.0,208.0,,,,60.0,849.0,509.0
경기도,1989,8387.0,133841.0,2439.0,1500.0,36586.0,2547.0,2672.0,68056.0,801.0,813.0,6512.0,2421.0,878.0,21256.0,,,,34.0,747.0,254.0,,,,,,,36.0,636.0,229.0,,,,109.0,870.0,948.0
경기도,1990,8315.0,105625.0,2445.0,1135.0,27739.0,2557.0,2099.0,53680.0,815.0,796.0,6487.0,2315.0,682.0,15788.0,,,,51.0,653.0,333.0,,,,,,,27.0,637.0,172.0,,,,105.0,1358.0,1426.0
경기도,1991,7822.0,94658.0,2282.0,762.0,17382.0,2497.0,1975.0,49323.0,748.0,806.0,6029.0,2053.0,1018.0,20900.0,,,,55.0,411.0,226.0,,,,,,,30.0,713.0,214.0,,,,157.0,372.0,584.0
경기도,1992,7585.0,110958.0,2158.0,1276.0,27529.0,2625.0,2136.0,56067.0,588.0,882.0,5186.0,1804.0,1094.0,19736.0,0.0,0.0,0.0,44.0,582.0,256.0,,,,,,,27.0,756.0,204.0,,,,339.0,584.0,1980.0
경기도,1993,7681.0,100803.0,2126.0,1188.0,25267.0,2616.0,1827.0,47797.0,605.0,906.0,5481.0,1842.0,1002.0,18457.0,0.0,0.0,0.0,49.0,1012.0,496.0,,,,,,,42.0,901.0,378.0,,,,401.0,730.0,2927.0
경기도,1994,7936.0,104274.0,1860.0,1214.0,22588.0,2788.0,1859.0,51817.0,553.0,948.0,5242.0,2241.0,1030.0,23082.0,0.0,0.0,0.0,57.0,316.0,180.0,,,,,,,48.0,817.0,392.0,,,,389.0,250.0,973.0
경기도,1995,8357.0,116848.0,1785.0,1112.0,19844.0,3043.0,1746.0,53133.0,492.0,1030.0,5068.0,2554.0,1210.0,30903.0,0.0,0.0,0.0,78.0,912.0,711.0,,,,,,,44.0,938.0,413.0,,,,361.0,1877.0,6776.0
경기도,1996,8221.0,107934.0,1198.0,911.0,10908.0,3318.0,1760.0,58401.0,511.0,955.0,4880.0,2847.0,1002.0,28527.0,0.0,0.0,0.0,81.0,1505.0,1219.0,,,,,,,25.0,661.0,165.0,,,,241.0,1591.0,3834.0
경기도,1997,8314.0,124605.0,941.0,1005.0,9454.0,3663.0,1701.0,62323.0,563.0,988.0,5562.0,2739.0,1631.0,44673.0,0.0,0.0,0.0,86.0,345.0,297.0,,,,,,,54.0,1062.0,573.0,,,,268.0,643.0,1723.0
경기도,1998,8794.0,127224.0,634.0,978.0,6200.0,4082.0,1491.0,60844.0,652.0,979.0,6383.0,3073.0,1638.0,50336.0,0.0,0.0,0.0,75.0,580.0,435.0,30.0,580.0,174.0,45.0,580.0,261.0,55.0,1328.0,730.0,,,,223.0,994.0,2296.0
경기도,1999,9239.0,117714.0,517.0,1271.0,6572.0,4282.0,1114.0,47719.0,729.0,839.0,6116.0,3341.0,1653.0,55227.0,0.0,0.0,0.0,76.0,181.57895,138.0,28.0,182.0,51.0,48.0,182.0,87.0,82.0,550.0,451.0,,,,212.0,687.0,1491.0
경기도,2000,9634.0,127003.0,450.0,1489.0,6701.0,4373.0,1214.0,53088.0,863.0,1107.0,9553.0,3557.0,1562.0,55560.0,0.0,0.0,0.0,73.0,442.46575,323.0,20.0,95.0,19.0,53.0,574.0,304.0,85.0,576.0,490.0,,,,233.0,553.0,1288.0
경기도,2001,9798.0,158259.0,381.0,1517.0,5778.0,4345.0,1580.0,68668.0,1038.0,1438.0,14926.0,3485.0,1872.0,65239.0,0.0,0.0,0.0,95.0,232.63158,221.0,28.0,104.0,29.0,67.0,286.0,192.0,93.0,1484.0,1380.0,,,,361.0,567.03601,2047.0
경기도,2002,9787.0,151386.0,333.0,1811.0,6032.0,4314.0,1428.0,61648.0,1203.0,1454.0,17492.0,3414.0,1815.0,61964.0,0.0,0.0,0.0,78.0,852.5641,665.0,24.0,744.0,179.0,54.0,900.0,486.0,116.0,1152.0,1336.0,,,,329.0,683.58663,2249.0
경기도,2003,9705.0,145195.0,351.0,1327.0,4658.0,4096.0,1378.0,56572.0,1292.0,1474.0,19044.0,3384.0,1732.0,58611.0,0.0,0.0,0.0,66.0,1083.33333,715.0,19.0,1220.0,232.0,47.0,1028.0,483.0,125.0,728.0,910.0,,,,391.0,1198.20972,4685.0
경기도,2004,9264.0,148944.0,345.0,1263.0,4356.0,4044.0,1741.0,70845.0,1260.0,1451.0,18283.0,3082.0,1579.0,48665.0,0.0,0.0,0.0,55.0,585.45455,322.0,11.0,314.0,35.0,44.0,653.0,287.0,130.0,975.0,1268.0,,,,348.0,1495.68966,5205.0
경기도,2005,9359.0,159785.0,312.0,1229.0,3836.0,3982.0,1880.0,75220.0,1366.0,1715.0,23427.0,3100.0,1688.0,52328.0,0.0,0.0,0.0,57.0,666.66667,380.0,11.0,829.0,91.0,46.0,629.0,289.0,135.0,1103.0,1489.0,,,,407.0,762.89926,3105.0
경기도,2006,8379.0,152899.0,357.0,1417.36216,5060.0,3530.0,2087.8399,73701.0,1107.0,1686.0,18664.0,2920.0,1779.0,51947.0,0.0,0.0,0.0,49.0,651.02041,319.0,2.0,0.0,0.0,47.0,678.0,319.0,63.0,838.0,528.0,,,,353.0,759.2068,2680.0
경기도,2007,8434.0,152294.0,339.0,1179.0,3998.0,3380.0,2223.0,75124.0,1177.0,1664.0,19585.0,2900.0,1723.0,49967.0,0.0,0.0,0.0,56.0,751.78571,421.0,0.0,0.0,0.0,56.0,752.0,421.0,112.0,798.0,894.0,,,,470.0,490.42553,2305.0
경기도,2008,8545.0,159886.0,335.0,1425.0,4773.0,3343.0,2484.0,83035.0,1110.0,1665.0,18482.0,2770.0,1773.0,49112.0,0.0,0.0,0.0,90.0,808.88889,728.0,10.0,1275.0,128.0,80.0,750.0,600.0,89.0,938.0,835.0,,,,808.0,361.5099,2921.0
경기도,2009,8567.0,136478.0,309.0,969.0,2995.0,3347.0,2295.0,76821.0,1049.0,1080.0,11330.0,2724.0,1513.0,41213.0,0.0,0.0,0.0,93.0,200.0,186.0,9.0,144.0,13.0,84.0,206.0,173.0,88.0,413.0,363.0,,,,957.0,373.0,3570.0
경기도,2010,8700.0,104676.0,294.0,987.0,2900.0,3026.0,1669.0,50505.0,1046.0,897.0,9378.0,2793.0,1390.0,38836.0,0.0,0.0,0.0,88.0,173.86364,153.0,11.0,318.0,35.0,77.0,153.0,118.0,74.0,431.0,319.0,,,,1379.0,187.0,2585.0
경기도,2011,8559.0,104149.0,299.0,653.0,1952.0,2991.0,1816.0,54304.0,1011.0,807.0,8162.0,2640.0,1401.0,36981.0,0.0,0.0,0.0,90.0,138.88889,125.0,21.0,205.0,43.0,69.0,119.0,82.0,69.0,323.0,223.0,,,,1459.0,165.0,2402.0
경기도,2012,8258.0,88277.0,299.0,685.0,2047.0,2911.0,1572.0,45750.0,926.0,739.0,6844.0,2498.0,1241.0,30989.0,2.0,0.0,0.0,63.0,220.63492,139.0,12.0,142.0,17.0,51.0,239.0,122.0,67.0,340.0,228.0,,,,1492.0,153.0,2280.0
경기도,2013,8176.0,91839.0,283.0,984.0,2784.0,2703.0,1756.0,47452.0,914.0,682.0,6237.0,2459.0,1239.0,30464.0,0.0,0.0,0.0,67.0,192.53731,129.0,12.0,208.0,25.0,55.0,189.0,104.0,64.0,370.0,237.0,,,,1686.0,269.0,4536.0
경기도,2014,7933.0,92760.0,268.0,848.0,2272.0,2577.0,1937.0,49905.0,883.0,697.0,6151.0,2292.0,1302.0,29839.0,0.0,0.0,0.0,46.0,313.04348,144.0,4.0,0.0,0.0,42.0,343.0,144.0,56.0,505.0,283.0,,,,1811.0,230.0,4166.0
경기도,2015,7767.0,89621.0,330.0,830.0,2740.0,2426.0,1994.0,48384.0,912.0,747.0,6816.0,2068.0,1291.0,26707.0,0.0,0.0,0.0,44.0,150.0,66.0,4.0,200.0,8.0,40.0,145.0,58.0,60.0,342.0,205.0,,,,1927.0,244.0,4703.0
경기도,2016,7949.0,106392.0,295.0,757.0,2234.0,2248.0,2053.0,46144.0,1033.0,1214.0,12543.0,2009.0,1578.0,31707.0,0.0,0.0,0.0,42.0,511.90476,215.0,4.0,825.0,33.0,38.0,479.0,182.0,69.0,983.0,678.0,,,,2253.0,571.0,12871.0
경기도,2017,8259.3735,101929.0,309.5074,569.0,1762.0,2108.3052,2093.0,44122.0,1154.5091,1257.0,14515.0,1889.2916,1559.0,29462.0,0.0,0.0,0.0,60.183,1507.0701,907.0,5.8044,620.0,36.0,54.3786,1602.0,871.0,51.5332,576.0,297.0,,,,2686.044,404.0,10864.0
경기도,2018,8296.2718,83081.0,315.6965,314.0,992.0,2017.6572,1796.0,36231.0,1127.0936,826.0,9309.0,1746.1778,1518.0,26512.0,0.0,0.0,0.0,53.5281,1317.06524,705.0,5.9269,456.0,27.0,47.6012,1424.0,678.0,48.472,623.0,302.0,,,,2987.6466,302.0,9030.0
경기도,2019,7991.2433,78046.0,341.0187,498.0,1699.0,1908.1292,1733.0,33076.0,1011.3691,714.0,7218.0,1699.9722,1665.0,28301.0,7.4966,1681.0,126.0,52.3409,1083.28286,567.0,8.9345,1310.0,117.0,43.4064,1037.0,450.0,47.8891,432.0,207.0,831.183,304.0,2526.0,2091.8445,207.0,4326.0
경기도,2020,7974.6295,72441.3486,353.1252,443.0,1563.0,1920.7113,1367.0,26255.0,977.6752,741.2382838887,7246.9028744856,1674.9188,1749.2817957227,29299.0496615378,8.6222,981.2918976595,84.60895,46.1917,1121.7256021566,518.1441249714,8.6906,1042.7083372781,90.6176107595,37.5011,1140.037263472,427.5265142119,58.2157,206.8599613806,120.4249745375,779.9939,315.0515169967,2457.3826144316,2155.1755,227.2128374326,4896.8354052021
경기도,2021,6972.5299,70354.0,524.2067,573.0,3001.0,1596.675,1744.0,27843.0,894.7789,751.0,6716.0,1495.0928,1706.0,25500.0,0.0,0.0,0.0,33.6349,960.3121,323.0,7.4434,1086.0,81.0,26.1915,923.0,242.0,87.8626,323.0,284.0,620.7256,269.0,1669.0,1719.5534,292.0,5018.0
강원도,1980,2399.4,15074.1,1407.9,609.0,8574.1,319.6,682.0,2179.7,450.9,672.0,3030.0,140.2,582.0,816.0,,,,25.3,734.0,185.7,,,,,,,,,,,,,55.5,520.0,288.6
강원도,1981,2583.0,16069.0,1536.0,671.0,10307.0,280.0,671.0,1879.0,500.0,533.0,2665.0,166.0,385.0,639.0,,,,25.0,592.0,148.0,,,,,,,69.0,564.0,389.0,,,,7.0,596.0,42.0
강원도,1982,2316.0,15049.0,1213.0,653.0,7921.0,262.0,762.0,1996.0,485.0,603.0,2925.0,226.0,600.0,1356.0,,,,29.0,779.0,226.0,,,,,,,62.0,675.0,419.0,,,,39.0,529.0,206.0
강원도,1983,2414.0,19081.0,1217.0,870.0,10588.0,286.0,906.0,2591.0,488.0,659.0,3216.0,252.0,641.0,1615.0,,,,30.0,779.0,234.0,,,,,,,48.0,700.0,336.0,,,,93.0,539.0,501.0
강원도,1984,2321.0,18703.0,1097.0,831.0,9116.0,233.0,828.0,1929.0,528.0,615.0,3247.0,280.0,655.0,1834.0,,,,52.0,3431.0,1784.0,,,,,,,57.0,619.0,353.0,,,,74.0,594.0,440.0
강원도,1985,2018.0,19581.0,868.0,1165.0,10112.0,236.0,957.0,2259.0,542.0,812.0,4401.0,231.0,746.0,1723.0,,,,52.0,823.0,428.0,,,,,,,42.0,752.0,316.0,,,,47.0,728.0,342.0
강원도,1986,1751.0,17237.0,670.0,1072.0,7182.0,225.0,1049.0,2360.0,528.0,911.0,4810.0,186.0,950.0,1767.0,,,,47.0,919.0,432.0,,,,,,,30.0,790.0,237.0,,,,65.0,690.0,449.0
강원도,1987,1669.0,15295.0,564.0,826.0,4657.0,212.0,1340.0,2848.0,494.0,857.0,4234.0,144.0,1010.0,1454.0,,,,22.0,1126.0,248.0,,,,,,,48.0,865.0,415.0,,,,185.0,778.0,1439.0
강원도,1988,1658.0,18066.0,559.0,1294.0,7234.0,177.0,1580.0,2797.0,476.0,935.0,4451.0,163.0,1018.0,1659.0,,,,40.0,1043.0,417.0,,,,,,,44.0,586.0,258.0,,,,199.0,628.0,1250.0
강원도,1989,1745.0,23956.0,602.0,1990.0,11980.0,200.0,1510.0,3021.0,449.0,1020.0,4580.0,153.0,1193.0,1825.0,,,,58.0,1066.0,618.0,,,,,,,45.0,833.0,375.0,,,,238.0,654.0,1557.0
강원도,1990,1805.0,17485.0,593.0,1223.0,7254.0,192.0,1136.0,2181.0,449.0,930.0,4176.0,141.0,905.0,1276.0,,,,68.0,879.0,598.0,,,,,,,49.0,798.0,391.0,,,,313.0,514.0,1609.0
강원도,1991,1850.0,15274.0,617.0,838.0,5168.0,237.0,1152.0,2730.0,428.0,950.0,4066.0,120.0,943.0,1132.0,,,,80.0,850.0,680.0,,,,,,,52.0,808.0,420.0,,,,316.0,341.0,1078.0
강원도,1992,1780.0,14827.0,552.0,884.0,4881.0,269.0,967.0,2602.0,387.0,999.0,3866.0,101.0,937.0,946.0,0.0,0.0,0.0,98.0,1026.0,1005.0,,,,,,,39.0,833.0,325.0,,,,334.0,360.0,1202.0
강원도,1993,1703.0,13272.0,483.0,761.0,3678.0,282.0,696.0,1964.0,352.0,1004.0,3534.0,84.0,940.0,790.0,0.0,0.0,0.0,120.0,874.0,1049.0,,,,,,,38.0,809.0,307.0,,,,344.0,567.0,1950.0
강원도,1994,1678.0,15660.0,461.0,1030.0,4747.0,261.0,899.0,2347.0,327.0,1053.0,3443.0,82.0,1099.0,901.0,0.0,0.0,0.0,150.0,1117.0,1675.0,,,,,,,39.0,995.0,388.0,,,,358.0,603.0,2159.0
강원도,1995,1680.0,15927.0,464.0,864.0,4011.0,289.0,919.0,2657.0,361.0,1298.0,4686.0,86.0,1194.0,1027.0,0.0,0.0,0.0,128.0,929.0,1189.0,,,,,,,42.0,775.0,326.0,,,,310.0,655.0,2031.0
강원도,1996,1723.0,15623.0,536.0,883.0,4731.0,375.0,617.0,2312.0,407.0,1285.0,5230.0,112.0,1209.0,1354.0,0.0,0.0,0.0,108.0,647.0,699.0,,,,,,,60.0,744.0,446.0,,,,125.0,681.0,851.0
강원도,1997,1772.0,16499.0,497.0,909.0,4517.0,462.0,746.0,3446.0,458.0,1253.0,5739.0,96.0,1178.0,1131.0,0.0,0.0,0.0,111.0,705.0,783.0,,,,,,,40.0,818.0,327.0,,,,108.0,515.0,556.0
강원도,1998,1841.0,14308.0,427.0,644.0,2750.0,544.0,490.0,2666.0,468.0,1230.0,5756.0,136.0,1142.0,1553.0,0.0,0.0,0.0,119.0,698.31933,831.0,62.0,571.0,354.0,57.0,837.0,477.0,48.0,804.0,386.0,,,,99.0,370.0,366.0
강원도,1999,1896.0,18491.0,335.0,1359.0,4554.0,575.0,483.0,2780.0,499.0,1398.0,6976.0,154.0,1364.0,2101.0,0.0,0.0,0.0,149.0,700.0,1043.0,73.0,588.0,429.0,76.0,808.0,614.0,42.0,955.0,401.0,,,,142.0,448.0,636.0
강원도,2000,2160.0,20632.0,289.0,1395.0,4032.0,641.0,671.0,4303.0,636.0,1232.0,7836.0,181.0,1129.0,2043.0,0.0,0.0,0.0,180.0,540.55556,973.0,72.0,571.0,411.0,108.0,520.0,562.0,58.0,838.0,486.0,,,,175.0,548.0,959.0
강원도,2001,2306.0,20588.0,262.0,1250.0,3275.0,644.0,930.0,5986.0,692.0,948.0,6560.0,159.0,1206.0,1918.0,0.0,0.0,0.0,182.0,571.97802,1041.0,63.0,611.0,385.0,119.0,551.0,656.0,58.0,969.0,562.0,,,,309.0,403.23625,1246.0
강원도,2002,2340.0,20401.0,225.0,1291.0,2905.0,614.0,962.0,5906.0,748.0,922.0,6897.0,208.0,1110.0,2309.0,0.0,0.0,0.0,168.0,454.16667,763.0,34.0,678.0,231.0,134.0,397.0,532.0,50.0,649.0,325.0,,,,327.0,396.33028,1296.0
강원도,2003,2339.0,20017.0,168.0,1276.0,2144.0,562.0,854.0,4801.0,810.0,947.0,7671.0,249.0,1108.0,2759.0,0.0,0.0,0.0,138.0,583.33333,805.0,33.0,764.0,252.0,105.0,527.0,553.0,68.0,596.0,405.0,,,,344.0,416.27907,1432.0
강원도,2004,2345.0,23063.0,159.0,1272.0,2023.0,539.0,1406.0,7576.0,820.0,971.0,7962.0,223.0,1157.0,2580.0,0.0,0.0,0.0,154.0,531.81818,819.0,24.0,810.0,194.0,130.0,481.0,625.0,66.0,565.0,373.0,,,,384.0,450.52083,1730.0
강원도,2005,2244.0,22981.0,144.0,1046.0,1506.0,516.0,1054.0,5440.0,785.0,1169.0,9177.0,240.0,1357.0,3257.0,0.0,0.0,0.0,148.0,675.67568,1000.0,21.0,956.0,201.0,127.0,629.0,799.0,60.0,841.0,505.0,,,,351.0,597.151,2096.0
강원도,2006,1822.0,20343.0,125.0,1409.54046,1762.0,333.0,1191.14953,3967.0,733.0,1249.0,9155.0,205.0,1442.0,2956.0,0.0,0.0,0.0,120.0,768.33333,922.0,28.0,1066.0,298.0,92.0,678.0,624.0,23.0,861.0,198.0,,,,283.0,488.69258,1383.0
강원도,2007,1773.0,19469.0,114.0,1032.0,1176.0,300.0,1503.0,4509.0,640.0,1263.0,8083.0,237.0,1532.0,3631.0,0.0,0.0,0.0,148.0,702.7027,1040.0,18.0,1036.0,186.0,130.0,657.0,854.0,22.0,771.0,170.0,,,,312.0,275.64103,860.0
강원도,2008,2055.0,26485.0,184.0,890.0,1638.0,264.0,2875.0,7589.0,611.0,1384.0,8456.0,371.0,1589.0,5895.0,0.0,0.0,0.0,203.0,812.80788,1650.0,13.0,823.0,107.0,190.0,812.0,1543.0,51.0,835.0,426.0,,,,371.0,223.98922,831.0
강원도,2009,1931.0,15730.0,199.0,752.0,1497.0,237.0,1476.0,3498.0,520.0,944.0,4910.0,286.0,1242.0,3553.0,0.0,0.0,0.0,180.0,259.44444,467.0,12.0,242.0,29.0,168.0,261.0,438.0,53.0,238.0,126.0,,,,456.0,368.0,1679.0
